Account Number,Balance
212689652089,24796.72
306279480009,432801.96
817025562719,5743.8
106387415750,860470.83
511838657217,Savings
670369630043,Investment
171008294145,Savings
971310081982,Savings
285569845857,603035.77
311911361481,949857.99
984641282823,265579.12
105136948074,Credit
201849861078,Investment
937764301057,Checking
178905923379,38473.99
123902307056,795961.05
205532302291,367613.7
115424705772,849732.34
116718882340,Credit
913615840414,905940.95
863129570564,Investment
423541949469,405066.49
618005422093,254863.56
241088914324,64484.22
219187779757,176953.02
354282368939,203566.99
178960408456,35545.87
400897219640,107168.04
305329258710,676503.06
301741442345,715983.05
254044746093,Savings
253973967442,70919.0
217391797002,301227.43
258407245665,428624.85
150120531643,808827.95
137550744382,230823.8
321653587481,Investment
284873883371,Checking
169866841548,Savings
191853911516,918922.98
447706672353,Checking
301281006668,Credit
302681279897,Credit
283501642306,490356.2
265332574225,325897.67
720397063986,Checking
284770172720,800493.93
447764365816,304485.22
144452858929,48520.0
281292048523,259189.21
139857851999,Savings
224193429460,Investment
331515798554,Credit
314274719539,901003.42
281066740271,808156.02
155144988333,183100.61
645725034515,Credit
231001554730,124910.09
298138590851,544808.06
316086572816,170340.92
824017924867,550449.77
399446705473,Checking
276902557046,502779.83
270619367003,Credit
862500584760,154507.17
532487579279,515989.7
237766245192,Checking
948782357185,456313.23
615769063533,192440.59
339943658557,531578.55
175597777390,435543.22
206541769358,430764.91
439728820506,536769.11
308666441027,106478.54
261400392524,894036.49
222484235310,501451.41
128418525059,68470.55
187337214370,442555.33
149159193464,615617.82
297958748632,Credit
235169479354,119142.33
337553080581,717208.0
300670413908,181143.72
113100074740,37612.82
279874383181,Credit
507657530962,Investment
277770714668,221496.85
706859821388,Investment
198277534916,499873.65
246230355417,183815.09
134169901019,562088.98
742030908865,476018.25
299681949532,883787.22
316283228933,793345.01
726751480039,7123.47
171023788194,Investment
306740796725,847723.96
140721174551,427526.06
277006795271,147545.59
110687813330,Savings
139670449283,Investment
782907654914,612966.03
648962240222,70639.05
176670117197,42520.28
321228983450,263332.97
228315933284,528472.29
101628965099,Investment
335848232258,Savings
985419182513,535665.06
325112387944,498510.07
281721494793,38196.2
280912136087,467150.07
222658844794,537118.73
310900086113,171834.79
501743420916,86389.34
213223199447,Investment
159609644334,519071.98
312649915852,Savings
884787370791,138165.32
239776555619,513276.36
190033547739,Credit
242357470847,479557.13
154985542707,310444.77
211213500474,Credit
824786938028,Checking
354368544250,Checking
712984033202,888390.54
224172983469,276954.44
316776009439,164991.14
190125997072,672687.84
857744511550,Credit
822305188501,321051.19
290236697117,524291.22
326880088960,400320.59
123456521997,985392.86
231503912854,Checking
177653656618,472551.59
136168209820,169068.38
170507734330,426316.46
140926777733,Savings
256629531537,771256.31
184645557498,209386.72
260480612122,688530.78
134024982258,484661.28
294481535795,Credit
212429105127,910641.6
256378774060,896857.58
218615096110,941900.21
157295266428,Savings
228920940384,805001.06
115300756557,261617.79
263882323886,184497.01
133591750136,14673.84
175710612075,575412.35
134951876808,62127.78
112733588170,573406.16
325425499000,191800.38
322217430740,Savings
287311529092,Savings
616437474980,Savings
214660775174,168551.18
140546202522,Credit
160777826558,882011.1
254792202924,791257.68
917765357614,Checking
668641847489,464215.42
108049350413,86994.01
158586108819,Credit
572155407694,Credit
155893525770,608205.62
265536006907,10120.89
183309490920,162793.17
330208762144,738996.22
139451443253,586743.62
158674977249,199650.88
732413696946,451166.31
249833432913,992751.59
194918346936,Investment
691731052220,954204.9
134815319589,442856.49
173622390070,Investment
146354622245,202662.92
148008821251,480207.97
908886414679,Credit
128833620217,966728.54
680732022392,Investment
141631149681,478162.21
335962290881,98583.85
111322731099,561498.07
379633129443,762574.09
721475466557,853344.29
382024905016,Checking
143174673625,Savings
123695985861,969760.57
184695760228,Checking
247931070571,387722.08
338201454383,Checking
187016656016,837476.38
228559802653,802841.08
330535276471,962565.15
182116954614,996382.49
253566670443,618379.59
535621855804,Investment
139824892476,Savings
150255331366,Savings
337897740601,Credit
205233907237,207438.38
278962037555,359410.81
282237495498,Investment
332304605529,300485.49
193318740895,201141.31
313776057382,Credit
904093190544,3564.19
184881711522,754296.98
285376904320,Savings
204955385325,869182.86
557473089256,857451.31
326673971442,98461.25
328229867331,884355.94
840619333536,602122.18
309984965416,861987.65
185098081433,368311.63
188808949994,71595.9
197683098401,Credit
241041416669,Investment
743642468297,221454.02
317842089389,605236.69
164134221936,Checking
102013355754,Credit
178642098239,86620.05
163066263526,Savings
169904284721,765497.09
171595382741,Savings
307587002449,727679.85
329773171856,Checking
201910966714,Investment
267159311706,Savings
171861670064,Credit
654217762795,58025.09
211897173801,Checking
290875060543,607178.75
276629242825,591769.18
307529041493,335145.42
247164265259,Savings
271511222660,451820.77
277624724513,372868.83
310189249257,878378.86
150078628272,640436.63
279823865952,Savings
336973114065,179812.26
692522474406,641010.09
335941988374,Savings
264330290168,10094.23
982011142505,Savings
315639903924,Credit
131592764711,Savings
174875320595,Credit
116811794570,464225.0
403799741639,665031.22
899844581050,Credit
118129141661,Checking
188554925592,36507.21
272196284437,515986.68
267559448384,389636.03
179636561150,Investment
252215359402,156876.86
216545614819,723672.43
268816528604,32170.05
104833501138,Investment
276856040484,965847.01
210293541966,Investment
319214653688,216376.93
164330966183,620859.11
214008984409,Credit
312238743830,903348.45
952968695291,309966.46
164235301441,448481.9
104178444694,Savings
254948916010,Investment
295936992174,379242.65
208538247506,247115.96
275358489825,466875.52
208827425948,Checking
240344160988,190360.11
128942074644,719463.08
310700652898,Savings
112614154438,Investment
207494673243,Credit
261962551933,Credit
237378184535,Investment
280115366482,Savings
105915318812,228040.25
169456660789,Checking
495282876217,240843.18
134771131901,253829.66
141521495829,Checking
258164063142,782055.91
958742290324,Savings
305489970707,Checking
127398103701,889994.49
263363099863,398839.64
257307276470,210938.35
161263589368,365604.11
133702883782,191319.49
334300943983,576804.05
867591067931,Checking
134314963038,Savings
321636579289,45998.77
324499557797,56917.88
148431132192,Savings
124051739947,358646.15
295812547741,867867.38
824267132138,Investment
233944818439,933228.57
302299385865,Investment
328527637816,Checking
201627071461,Credit
723145313582,499344.99
186105805668,147205.98
206382075027,Investment
327430320511,100102.72
338527054816,343445.36
339378928617,279687.38
335970123667,237849.65
169421370841,578748.88
713059338337,162767.17
303519028373,635138.38
334813096385,387154.39
209755198081,Credit
238679494861,410954.48
371468503882,330697.77
160356919409,924802.25
125609547251,Investment
333743392797,Credit
324205428477,Credit
579028490583,524828.25
959569939787,561771.53
334831243633,570610.48
512265133952,837503.44
277880700059,Investment
497834455393,319010.71
195668533370,419289.71
151907281050,Savings
176937655047,Credit
243872742882,Checking
908455155789,Investment
340146796270,Savings
666097099682,Checking
279495287227,Credit
106653836351,Savings
236189224868,575501.96
285347071547,361689.8
275802351543,Savings
335707554820,929870.01
294764997479,757093.87
298025607672,16845.5
120557660229,592040.68
189174068474,773103.71
188845054824,397334.73
600739840338,836631.64
232064357281,192761.24
189459942050,989009.97
268272013507,968421.66
326393952794,278777.52
271265189316,452304.71
286446742286,378269.71
237244062500,594891.57
104612958890,290667.64
135280148190,Checking
131202436354,35991.46
408394201903,Savings
243413119699,562270.36
323602265603,507217.73
325229877436,644526.24
177260871342,333458.87
216109557782,389265.31
372614082448,790733.59
238754510674,63930.57
211220669286,791394.17
322148380802,295446.7
787592858278,571699.16
221519710448,246638.51
477365754196,Credit
255268456467,918919.54
771013251814,Investment
306171451010,Credit
297787191328,Savings
219358475040,Credit
314304158022,990653.2
142921338623,388919.44
474045991939,Savings
173049473289,478677.41
215091092753,Savings
137240306250,24729.54
805468060380,412561.11
313741558063,908361.4
226764847180,611868.99
140338866752,122791.16
870331799758,356722.0
233332167010,440543.13
113220350933,431309.7
114167077726,70627.78
174060694705,836987.41
110968305164,Credit
337143149310,420444.72
131999311432,Checking
988818559959,76622.28
261134821318,123784.85
138563100519,741975.67
310325522212,136761.35
664298198276,348838.95
142646969520,Investment
337742316204,814777.67
280121391339,Credit
220344332636,776259.68
182090660352,488573.87
915720461932,481005.97
114985062121,152497.42
281475500459,Credit
333852768392,799337.18
209534031440,739369.68
145290538456,Savings
264190877988,355443.76
235454572480,Investment
264548809173,817504.49
955333300904,352631.18
173570197796,Credit
174537188762,Credit
239057907980,631040.5
797198620038,Credit
116545565691,5867.15
771913867262,Checking
261043458933,829046.09
653022309628,15510.84
273214415221,322065.38
268069083850,Savings
323057486239,Investment
147386200995,260281.35
451741613784,619770.95
297031815516,666105.61
331592823724,Checking
335316410294,583796.0
564560528897,Credit
598858263167,186044.13
233641066600,Credit
149305666355,Investment
264600246834,897385.7
160974488603,Savings
298367092513,83390.84
297406657438,144411.15
119190244187,833128.33
220114729212,760037.47
100244258494,Investment
335226043989,289341.72
151249236802,Investment
322921812929,66130.49
356114303184,246793.67
392299723215,122201.75
187891465238,234734.79
192523816706,838413.74
202265195799,Checking
569914910103,Checking
599868588233,487127.33
431083701493,29852.31
228395896029,607565.32
224893876006,970740.65
118982995774,Investment
125728720092,Credit
454470933850,294738.26
294415431012,520306.94
184148169596,209166.13
207859581530,787277.96
330555981110,987282.37
156841446160,Credit
867030196606,Investment
269588950385,389143.95
824850630208,Credit
207769821514,Checking
310645755930,Checking
140700348296,734618.75
219364760098,181563.54
185047721911,618189.91
108022528692,934035.77
193636411559,247276.0
275379070942,919388.54
248652114663,Checking
515288510330,Savings
202513276812,289816.41
109966780612,750640.77
126287120576,981387.83
169854634676,795657.52
255059030335,651343.52
179515420868,590482.75
826014270791,396214.39
252838702387,525779.87
243212528076,209821.0
211748693716,250475.4
790152970449,Savings
703486845300,970893.38
255293445361,314879.41
322922755417,420422.88
301201131219,277655.56
193411464417,867445.28
651189860635,Savings
136133056083,509923.28
675795314590,834109.63
142167646330,Investment
296477879663,617244.59
226241033395,Investment
884273081940,271642.98
263041777107,Credit
424895894039,Credit
274169253094,180354.66
236633544892,Savings
206962348447,158369.04
296243279921,563810.0
887227615729,Investment
137684986245,Investment
246223405428,21243.61
223433000036,964465.39
279843176376,Credit
528650555391,607575.74
257764247974,191339.45
175535623507,Checking
208530547621,19949.99
400646651190,556872.75
160614636119,Savings
118374334421,565590.06
279103386458,933153.24
557402504347,748465.31
140610854783,Credit
149919884958,Checking
244300487219,Savings
282688544774,717526.9
485993226220,956515.18
145166357086,Savings
176155207790,603053.78
245085744692,Investment
253748049393,254812.04
330638810768,250511.87
132489510769,263315.96
180633482258,417895.8
647533609322,Savings
213975982521,Investment
110081677959,275828.03
404644872513,888148.76
744194673600,835196.74
128081280337,952329.19
228080743502,573289.82
206071211763,160725.35
264156729337,521296.52
440350856222,872940.31
585173682631,182343.42
450586072120,85122.58
334712846318,103153.95
329513894621,734374.74
313853575691,Credit
646105321194,157201.52
879993734728,6386.06
151572644710,989412.16
